country,year,tfr,estimate_method,subgroup,bloc,gdp_per_capita_ppp,urban_pop_pct,remittances_gdp_pct,under5_mortality,gdp_per_capita_ppp_missing,urban_pop_pct_missing,remittances_gdp_pct_missing,under5_mortality_missing,gdp_per_capita_ppp_lag1,urban_pop_pct_lag1,remittances_gdp_pct_lag1,under5_mortality_lag1,log_gdp_ppp,log_gdp_ppp_lag1,ca
Kyrgyzstan,2003,2.595357,Interpolation,Central Asia,Central Asia,3982.92722017802,35.3086519815317,3.66479861905155,43.0,False,False,False,False,3760.53239965257,35.3118703235333,1.88667073714928,45.5,8.289772310400593,8.2323158220125,1
Kyrgyzstan,2004,2.630736,Interpolation,Central Asia,Central Asia,4211.52248307857,35.3058886953128,8.09652452257376,40.9,False,False,False,False,3982.92722017802,35.3086519815317,3.66479861905155,43.0,8.345579496237802,8.289772310400593,1
Kyrgyzstan,2005,2.644842,Interpolation,Central Asia,Central Asia,4156.95849230116,35.3030968124082,12.7324731237381,39.2,False,False,False,False,4211.52248307857,35.3058886953128,8.09652452257376,40.9,8.332538954189836,8.345579496237802,1
Kyrgyzstan,2006,2.743576,Interpolation,Central Asia,Central Asia,4240.17017797554,35.2997926803498,16.6917334209106,37.6,False,False,False,False,4156.95849230116,35.3030968124082,12.7324731237381,39.2,8.352358683735549,8.332538954189836,1
Kyrgyzstan,2007,2.780943,Interpolation,Central Asia,Central Asia,4558.71267894172,35.2954926466692,18.513914681679,35.9,False,False,False,False,4240.17017797554,35.2997926803498,16.6917334209106,37.6,8.424795555402616,8.352358683735549,1
Kyrgyzstan,2008,2.838361,Interpolation,Central Asia,Central Asia,4894.9427801376,35.2897130588983,23.7992695009347,33.8,False,False,False,False,4558.71267894172,35.2954926466692,18.513914681679,35.9,8.49595786544534,8.424795555402616,1
Kyrgyzstan,2009,2.954713,Interpolation,Central Asia,Central Asia,4969.96132720374,35.2815523593591,20.9371247573683,31.6,False,False,False,False,4894.9427801376,35.2897130588983,23.7992695009347,33.8,8.511167337813667,8.49595786544534,1
Kyrgyzstan,2010,3.09639,Interpolation,Central Asia,Central Asia,4876.47964886483,35.267768240398,26.4100938758912,29.5,False,False,False,False,4969.96132720374,35.2815523593591,20.9371247573683,31.6,8.492178855095627,8.511167337813667,1
Kyrgyzstan,2011,3.140412,Interpolation,Central Asia,Central Asia,5092.85165751678,35.2466507961984,27.5695150811653,27.6,False,False,False,False,4876.47964886483,35.267768240398,26.4100938758912,29.5,8.53559319972112,8.492178855095627,1
Kyrgyzstan,2012,3.182737,Interpolation,Central Asia,Central Asia,4993.39431683528,35.218916221918,30.7544325527209,26.0,False,False,False,False,5092.85165751678,35.2466507961984,27.5695150811653,27.6,8.51587118131289,8.53559319972112,1
Kyrgyzstan,2013,3.149759,Interpolation,Central Asia,Central Asia,5418.54061993935,35.1850529225105,31.0564092290657,24.7,False,False,False,False,4993.39431683528,35.218916221918,30.7544325527209,26.0,8.597581799863391,8.51587118131289,1
Kyrgyzstan,2014,3.209546,Interpolation,Central Asia,Central Asia,5513.7544695252,35.1455493029297,30.0320907271748,23.5,False,False,False,False,5418.54061993935,35.1850529225105,31.0564092290657,24.7,8.61500106203323,8.597581799863391,1
Kyrgyzstan,2015,3.208325,Interpolation,Central Asia,Central Asia,5600.2143342846,35.1008937681291,25.2718946040713,22.3,False,False,False,False,5513.7544695252,35.1455493029297,30.0320907271748,23.5,8.630560149970204,8.61500106203323,1
Kyrgyzstan,2016,3.104141,Interpolation,Central Asia,Central Asia,5715.01041179003,35.0515747230627,29.2760903334236,21.1,False,False,False,False,5600.2143342846,35.1008937681291,25.2718946040713,22.3,8.650851398062777,8.630560149970204,1
Kyrgyzstan,2017,3.043527,Interpolation,Central Asia,Central Asia,5861.22200040503,34.9980805726839,32.2705172692664,20.0,False,False,False,False,5715.01041179003,35.0515747230627,29.2760903334236,21.1,8.676113393323506,8.650851398062777,1
Kyrgyzstan,2018,3.28,Interpolation,Central Asia,Central Asia,5951.82876758606,34.9408997219466,32.5055687336898,19.0,False,False,False,False,5861.22200040503,34.9980805726839,32.2705172692664,20.0,8.691453807212344,8.676113393323506,1
Kyrgyzstan,2019,3.33,Interpolation,Central Asia,Central Asia,6087.60193826927,34.8805205758044,28.7859049850987,18.3,False,False,False,False,5951.82876758606,34.9408997219466,32.5055687336898,19.0,8.714009512756887,8.691453807212344,1
Kyrgyzstan,2020,3.05,Interpolation,Central Asia,Central Asia,5537.79547319377,34.8174315392111,31.8069826721848,17.8,False,False,False,False,6087.60193826927,34.8805205758044,28.7859049850987,18.3,8.619351771520169,8.714009512756887,1
Kyrgyzstan,2021,2.89,Interpolation,Central Asia,Central Asia,5736.47883415154,34.7521210171204,32.5635356064056,17.5,False,False,False,False,5537.79547319377,34.8174315392111,31.8069826721848,17.8,8.654600857552541,8.619351771520169,1
Kyrgyzstan,2022,2.81,Interpolation,Central Asia,Central Asia,6139.77788825006,34.7003053497743,26.5775606386275,17.3,False,False,False,False,5736.47883415154,34.7521210171204,32.5635356064056,17.5,8.722543845934766,8.654600857552541,1
Kyrgyzstan,2023,2.8,Projection,Central Asia,Central Asia,6575.77541290499,34.706439175362,,17.0,False,False,True,False,6139.77788825006,34.7003053497743,26.5775606386275,17.3,8.791147783614026,8.722543845934766,1
Latvia,2000,1.244485,Interpolation,Baltic,Rest of post-Soviet,14554.2131724037,68.0520561441955,3.24916548495243,14.3,False,False,False,False,,,,,9.585635795797408,,0
Latvia,2001,1.222852,Interpolation,Baltic,Rest of post-Soviet,15695.906718153,68.0163660524785,3.34142859855123,13.4,False,False,False,False,14554.2131724037,68.0520561441955,3.24916548495243,14.3,9.661155238754418,9.585635795797408,0
Latvia,2002,1.257519,Interpolation,Baltic,Rest of post-Soviet,17096.5594440255,67.9813450702046,1.21699024462232,12.6,False,False,False,False,15695.906718153,68.0163660524785,3.34142859855123,13.4,9.746632520143121,9.661155238754418,0
Latvia,2003,1.32183,Interpolation,Baltic,Rest of post-Soviet,18717.6675525538,67.9493840506358,1.4007321575177,11.9,False,False,False,False,17096.5594440255,67.9813450702046,1.21699024462232,12.6,9.837223145717175,9.746632520143121,0
Latvia,2004,1.296752,Interpolation,Baltic,Rest of post-Soviet,20574.118201251,67.9206702831277,1.58071221596804,11.1,False,False,False,False,18717.6675525538,67.9493840506358,1.4007321575177,11.9,9.931789166850471,9.837223145717175,0
Latvia,2005,1.389376,Interpolation,Baltic,Rest of post-Soviet,23213.3539355881,67.8953910570353,2.32449363884608,10.5,False,False,False,False,20574.118201251,67.9206702831277,1.58071221596804,11.1,10.052482992731777,9.931789166850471,0
Latvia,2006,1.463824,Interpolation,Baltic,Rest of post-Soviet,26431.8140222767,67.873733661714,2.34955653000909,9.9,False,False,False,False,23213.3539355881,67.8953910570353,2.32449363884608,10.5,10.182323640213804,10.052482992731777,0
Latvia,2007,1.542382,Interpolation,Baltic,Rest of post-Soviet,29423.7371235063,67.8558853865191,1.87110120062372,9.3,False,False,False,False,26431.8140222767,67.873733661714,2.34955653000909,9.9,10.289557012719987,10.182323640213804,0
Latvia,2008,1.585392,Interpolation,Baltic,Rest of post-Soviet,28726.9722869522,67.8420335208058,5.62594953465104,8.8,False,False,False,False,29423.7371235063,67.8558853865191,1.87110120062372,9.3,10.265591761350402,10.289557012719987,0
Latvia,2009,1.471832,Interpolation,Baltic,Rest of post-Soviet,24520.6791475489,67.8323653539295,6.17581400071879,8.3,False,False,False,False,28726.9722869522,67.8420335208058,5.62594953465104,8.8,10.107272087364326,10.265591761350402,0
Latvia,2010,1.367074,Interpolation,Baltic,Rest of post-Soviet,24119.7307848939,67.8270681752453,5.35771550553895,7.7,False,False,False,False,24520.6791475489,67.8323653539295,6.17581400071879,8.3,10.090785489290187,10.107272087364326,0
Latvia,2011,1.342888,Interpolation,Baltic,Rest of post-Soviet,25308.7322074626,67.8266897008267,5.66570960282216,7.2,False,False,False,False,24119.7307848939,67.8270681752453,5.35771550553895,7.7,10.13890476170627,10.090785489290187,0
Latvia,2012,1.444325,Interpolation,Baltic,Rest of post-Soviet,27496.5454583635,67.8331638942219,5.52657807437145,6.6,False,False,False,False,25308.7322074626,67.8266897008267,5.66570960282216,7.2,10.221815656067974,10.13890476170627,0
Latvia,2013,1.527422,Interpolation,Baltic,Rest of post-Soviet,28375.1842887263,67.847334482933,5.5036877983812,6.1,False,False,False,False,27496.5454583635,67.8331638942219,5.52657807437145,6.6,10.253270249519487,10.221815656067974,0
Latvia,2014,1.64598,Interpolation,Baltic,Rest of post-Soviet,29243.7412502629,67.8686035364944,5.13085900004383,5.6,False,False,False,False,28375.1842887263,67.847334482933,5.5036877983812,6.1,10.283420855414239,10.253270249519487,0
Latvia,2015,1.706456,Interpolation,Baltic,Rest of post-Soviet,30599.6133134147,67.8965395668259,5.0703767353682,5.1,False,False,False,False,29243.7412502629,67.8686035364944,5.13085900004383,5.6,10.328742651044113,10.283420855414239,0
Latvia,2016,1.742342,Interpolation,Baltic,Rest of post-Soviet,31668.5148442662,67.9307110858472,4.55411994517047,4.8,False,False,False,False,30599.6133134147,67.8965395668259,5.0703767353682,5.1,10.363078243714629,10.328742651044113,0
Latvia,2017,1.698427,Interpolation,Baltic,Rest of post-Soviet,33036.3915943437,67.9706866054779,4.33514862848996,4.5,False,False,False,False,31668.5148442662,67.9307110858472,4.55411994517047,4.8,10.405365008424457,10.363078243714629,0
Latvia,2018,1.61249,Interpolation,Baltic,Rest of post-Soviet,34729.7062763057,68.0160346376376,3.72158241623154,4.2,False,False,False,False,33036.3915943437,67.9706866054779,4.33514862848996,4.5,10.455350688354406,10.405365008424457,0
Latvia,2019,1.609161,Interpolation,Baltic,Rest of post-Soviet,35208.1934590859,68.066323694246,3.45205124469257,3.9,False,False,False,False,34729.7062763057,68.0160346376376,3.72158241623154,4.2,10.469034103223784,10.455350688354406,0
Latvia,2020,1.5462,Interpolation,Baltic,Rest of post-Soviet,34225.8976044058,68.1211222872228,3.26049152549512,3.6,False,False,False,False,35208.1934590859,68.066323694246,3.45205124469257,3.9,10.440737876384128,10.469034103223784,0
Latvia,2021,1.5716,Interpolation,Baltic,Rest of post-Soviet,36912.0130602161,68.1808791463693,3.45020908059925,3.3,False,False,False,False,34225.8976044058,68.1211222872228,3.26049152549512,3.6,10.516292334233805,10.440737876384128,0
Latvia,2022,1.47,Interpolation,Baltic,Rest of post-Soviet,37718.7097958367,68.2570218109034,3.40541390123867,3.0,False,False,False,False,36912.0130602161,68.1808791463693,3.45020908059925,3.3,10.537911531386063,10.516292334233805,0
Latvia,2023,1.337526,Interpolation,Baltic,Rest of post-Soviet,37277.7217221317,68.3586316343061,2.88631577171599,2.8,False,False,False,False,37718.7097958367,68.2570218109034,3.40541390123867,3.0,10.526151154328312,10.537911531386063,0
Lithuania,2000,1.383066,Interpolation,Baltic,Rest of post-Soviet,15771.4269595328,66.9768374826555,0.432376552714905,10.7,False,False,False,False,,,,,9.665955161566277,,0
Lithuania,2001,1.281169,Interpolation,Baltic,Rest of post-Soviet,16933.0225490496,66.9286097501613,0.645555344192364,10.3,False,False,False,False,15771.4269595328,66.9768374826555,0.432376552714905,10.7,9.737020991327455,9.665955161566277,0
Lithuania,2002,1.231351,Interpolation,Baltic,Rest of post-Soviet,18216.5452581272,66.8887100219727,0.764919527460817,9.9,False,False,False,False,16933.0225490496,66.9286097501613,0.645555344192364,10.3,9.810085540218695,9.737020991327455,0
Lithuania,2003,1.26048,Interpolation,Baltic,Rest of post-Soviet,20302.9848798403,66.7596664428711,0.610520440247571,9.6,False,False,False,False,18216.5452581272,66.8887100219727,0.764919527460817,9.9,9.918523192636568,9.810085540218695,0
Lithuania,2004,1.271054,Interpolation,Baltic,Rest of post-Soviet,21867.2861464791,66.6022567749023,2.53919307476166,9.3,False,False,False,False,20302.9848798403,66.7596664428711,0.610520440247571,9.6,9.992747015732258,9.918523192636568,0
Lithuania,2005,1.291236,Interpolation,Baltic,Rest of post-Soviet,23944.7019948719,66.5784912109375,2.85487616028856,9.0,False,False,False,False,21867.2861464791,66.6022567749023,2.53919307476166,9.3,10.083502367298216,9.992747015732258,0
Lithuania,2006,1.322227,Interpolation,Baltic,Rest of post-Soviet,26129.3392566938,66.6381530761719,3.30190488506664,8.6,False,False,False,False,23944.7019948719,66.5784912109375,2.85487616028856,9.0,10.17081407142471,10.083502367298216,0
Lithuania,2007,1.358856,Interpolation,Baltic,Rest of post-Soviet,29370.7739737176,66.7184982299805,3.60716310368191,8.0,False,False,False,False,26129.3392566938,66.6381530761719,3.30190488506664,8.6,10.28775537637243,10.17081407142471,0
Lithuania,2008,1.444071,Interpolation,Baltic,Rest of post-Soviet,30445.7809464936,66.7527770996094,3.27256598885755,7.3,False,False,False,False,29370.7739737176,66.7184982299805,3.60716310368191,8.0,10.32370270677277,10.28775537637243,0
Lithuania,2009,1.499453,Interpolation,Baltic,Rest of post-Soviet,26217.5449293891,66.7816619873047,3.30674682269735,6.7,False,False,False,False,30445.7809464936,66.7527770996094,3.27256598885755,7.3,10.174184119424613,10.32370270677277,0
Lithuania,2010,1.499202,Interpolation,Baltic,Rest of post-Soviet,26887.4913057701,66.7712860107422,4.56671804926548,6.1,False,False,False,False,26217.5449293891,66.7816619873047,3.30674682269735,6.7,10.199416450220102,10.174184119424613,0
Lithuania,2011,1.548247,Interpolation,Baltic,Rest of post-Soviet,29240.7487851392,66.7518340055756,4.5278395086244,5.6,False,False,False,False,26887.4913057701,66.7712860107422,4.56671804926548,6.1,10.283318521782723,10.199416450220102,0
Lithuania,2012,1.591134,Interpolation,Baltic,Rest of post-Soviet,30920.330402208,66.8536758422852,3.52892651275714,5.3,False,False,False,False,29240.7487851392,66.7518340055756,4.5278395086244,5.6,10.339169188356038,10.283318521782723,0
Lithuania,2013,1.58291,Interpolation,Baltic,Rest of post-Soviet,32474.6413533554,67.0092086791992,4.44868367241846,5.1,False,False,False,False,30920.330402208,66.8536758422852,3.52892651275714,5.3,10.388214797701233,10.339169188356038,0
Lithuania,2014,1.628049,Interpolation,Baltic,Rest of post-Soviet,33975.0843756963,67.1514937628023,4.37464712421907,5.1,False,False,False,False,32474.6413533554,67.0092086791992,4.44868367241846,5.1,10.433382722480463,10.388214797701233,0
Lithuania,2015,1.705244,Interpolation,Baltic,Rest of post-Soviet,35251.2986931775,67.2282485961914,3.30473244592127,5.0,False,False,False,False,33975.0843756963,67.1514937628023,4.37464712421907,5.1,10.470257649921397,10.433382722480463,0
Lithuania,2016,1.692274,Interpolation,Baltic,Rest of post-Soviet,36618.1468417838,67.1894226074219,2.97861311278016,4.8,False,False,False,False,35251.2986931775,67.2282485961914,3.30473244592127,5.0,10.508299211862926,10.470257649921397,0
Lithuania,2017,1.633237,Interpolation,Baltic,Rest of post-Soviet,38774.4892011822,67.1012954711914,2.72747361994343,4.5,False,False,False,False,36618.1468417838,67.1894226074219,2.97861311278016,4.8,10.565517814551965,10.508299211862926,0
Lithuania,2018,1.635176,Interpolation,Baltic,Rest of post-Soviet,41019.7901632878,67.1464742010457,2.55608663061799,4.2,False,False,False,False,38774.4892011822,67.1012954711914,2.72747361994343,4.5,10.62180991614005,10.565517814551965,0
Lithuania,2019,1.610225,Interpolation,Baltic,Rest of post-Soviet,43062.3228425315,67.245735168457,2.36555049630818,3.9,False,False,False,False,41019.7901632878,67.1464742010457,2.55608663061799,4.2,10.670403713786019,10.62180991614005,0
Lithuania,2020,1.487075,Interpolation,Baltic,Rest of post-Soviet,43091.7973723526,67.4254608154297,1.37702741376978,3.7,False,False,False,False,43062.3228425315,67.245735168457,2.36555049630818,3.9,10.6710879417927,10.670403713786019,0
Lithuania,2021,1.35873,Interpolation,Baltic,Rest of post-Soviet,45873.5273239486,68.1912117004395,1.16066302778464,3.6,False,False,False,False,43091.7973723526,67.4254608154297,1.37702741376978,3.7,10.733643482911317,10.6710879417927,0
Lithuania,2022,1.27,Interpolation,Baltic,Rest of post-Soviet,46651.2145810247,68.2866452426813,1.03605141610572,3.5,False,False,False,False,45873.5273239486,68.1912117004395,1.16066302778464,3.6,10.750454241971386,10.733643482911317,0
Lithuania,2023,1.201006,Interpolation,Baltic,Rest of post-Soviet,46159.7081733083,68.575454583199,1.22409792475394,3.4,False,False,False,False,46651.2145810247,68.2866452426813,1.03605141610572,3.5,10.739862579093286,10.750454241971386,0
Moldova,2000,1.496288,Interpolation,Eastern European,Rest of post-Soviet,5727.07922525352,40.4185981750488,13.7826722310316,31.4,False,False,False,False,,,,,8.652960945937691,,0
Moldova,2001,1.470664,Interpolation,Eastern European,Rest of post-Soviet,6090.03474356112,39.6744270324707,16.3580954622492,28.5,False,False,False,False,5727.07922525352,40.4185981750488,13.7826722310316,31.4,8.714409065705915,8.652960945937691,0
Moldova,2002,1.447661,Interpolation,Eastern European,Rest of post-Soviet,6580.27841436838,39.620719909668,19.4118710536305,25.8,False,False,False,False,6090.03474356112,39.6744270324707,16.3580954622492,28.5,8.791832335638267,8.714409065705915,0
Moldova,2003,1.479474,Interpolation,Eastern European,Rest of post-Soviet,7034.35784911687,39.5945358276367,24.434256316304,23.4,False,False,False,False,6580.27841436838,39.620719909668,19.4118710536305,25.8,8.858561685939037,8.791832335638267,0
Moldova,2004,1.543093,Interpolation,Eastern European,Rest of post-Soviet,7573.6178454751,39.4460945129395,26.9939428415335,21.5,False,False,False,False,7034.35784911687,39.5945358276367,24.434256316304,23.4,8.932426151085686,8.858561685939037,0
Moldova,2005,1.527853,Interpolation,Eastern European,Rest of post-Soviet,8161.47344724765,39.3704032897949,30.621653152555,20.1,False,False,False,False,7573.6178454751,39.4460945129395,26.9939428415335,21.5,9.007180001173083,8.932426151085686,0
Moldova,2006,1.536956,Interpolation,Eastern European,Rest of post-Soviet,8577.02858037286,39.2182388305664,34.4991746381553,19.0,False,False,False,False,8161.47344724765,39.3704032897949,30.621653152555,20.1,9.056842813195766,9.007180001173083,0
Moldova,2007,1.574659,Interpolation,Eastern European,Rest of post-Soviet,8854.83397616724,39.4315032958984,33.8832385938611,18.2,False,False,False,False,8577.02858037286,39.2182388305664,34.4991746381553,19.0,9.0887188008788,9.056842813195766,0
Moldova,2008,1.637536,Interpolation,Eastern European,Rest of post-Soviet,9563.69814290939,39.3710708618164,31.1820776721655,17.7,False,False,False,False,8854.83397616724,39.4315032958984,33.8832385938611,18.2,9.165729766276428,9.0887188008788,0
Moldova,2009,1.718999,Interpolation,Eastern European,Rest of post-Soviet,9001.23432081622,39.3255348205566,24.8619604986136,17.2,False,False,False,False,9563.69814290939,39.3710708618164,31.1820776721655,17.7,9.105116993671958,9.165729766276428,0
Moldova,2010,1.703264,Interpolation,Eastern European,Rest of post-Soviet,9649.9509930271,39.2804946899414,25.1302427320706,16.8,False,False,False,False,9001.23432081622,39.3255348205566,24.8619604986136,17.2,9.17470811587735,9.105116993671958,0
Moldova,2011,1.650123,Interpolation,Eastern European,Rest of post-Soviet,10217.3087761255,39.3469161987305,21.5478268033462,16.5,False,False,False,False,9649.9509930271,39.2804946899414,25.1302427320706,16.8,9.231838499934256,9.17470811587735,0
Moldova,2012,1.661143,Interpolation,Eastern European,Rest of post-Soviet,10158.3854676883,39.3614196777344,22.8086850294921,16.2,False,False,False,False,10217.3087761255,39.3469161987305,21.5478268033462,16.5,9.226054797844236,9.231838499934256,0
Moldova,2013,1.621657,Interpolation,Eastern European,Rest of post-Soviet,11080.0634585341,39.4275512695312,23.0768148398865,16.0,False,False,False,False,10158.3854676883,39.3614196777344,22.8086850294921,16.2,9.312902687589396,9.226054797844236,0
Moldova,2014,1.82,Interpolation,Eastern European,Rest of post-Soviet,11641.1208436577,39.6298484802246,22.0793458644557,15.8,False,False,False,False,11080.0634585341,39.4275512695312,23.0768148398865,16.0,9.362299009060068,9.312902687589396,0
Moldova,2015,1.87,Interpolation,Eastern European,Rest of post-Soviet,11691.0797484184,39.6954040527344,19.751035292269,15.6,False,False,False,False,11641.1208436577,39.6298484802246,22.0793458644557,15.8,9.366581415334883,9.362299009060068,0
Moldova,2016,1.89,Interpolation,Eastern European,Rest of post-Soviet,12377.366678394,39.7373237609863,18.3841028050973,15.5,False,False,False,False,11691.0797484184,39.6954040527344,19.751035292269,15.6,9.423624815890474,9.366581415334883,0
Moldova,2017,1.81,Interpolation,Eastern European,Rest of post-Soviet,13118.8219369605,39.9736557006836,17.2146358007248,15.4,False,False,False,False,12377.366678394,39.7373237609863,18.3841028050973,15.5,9.481803267076385,9.423624815890474,0
Moldova,2018,1.81,Interpolation,Eastern European,Rest of post-Soviet,13895.5043655692,40.3258094787598,16.3337386523032,15.4,False,False,False,False,13118.8219369605,39.9736557006836,17.2146358007248,15.4,9.539320639867544,9.481803267076385,0
Moldova,2019,1.78,Interpolation,Eastern European,Rest of post-Soviet,14621.2401362286,40.772289276123,16.2728382462381,15.5,False,False,False,False,13895.5043655692,40.3258094787598,16.3337386523032,15.4,9.590230554345803,9.539320639867544,0
Moldova,2020,1.77,Interpolation,Eastern European,Rest of post-Soviet,13559.2600217483,41.3368530273438,16.274922384411,15.6,False,False,False,False,14621.2401362286,40.772289276123,16.2728382462381,15.5,9.514824989337823,9.590230554345803,0
Moldova,2021,1.7505,Interpolation,Eastern European,Rest of post-Soviet,15682.0703284653,41.8115425109863,15.4787484391198,15.8,False,False,False,False,13559.2600217483,41.3368530273438,16.274922384411,15.6,9.660273321442544,9.514824989337823,0
Moldova,2022,1.694409,Interpolation,Eastern European,Rest of post-Soviet,15358.0153548867,42.4048843383789,14.0294158168182,16.0,False,False,False,False,15682.0703284653,41.8115425109863,15.4787484391198,15.8,9.639392789687275,9.660273321442544,0
Moldova,2023,1.730637,Projection,Eastern European,Rest of post-Soviet,15990.4793311152,43.0011825561523,12.0387300286119,16.2,False,False,False,False,15358.0153548867,42.4048843383789,14.0294158168182,16.0,9.679748782308982,9.639392789687275,0
Russia,2000,1.189782,Interpolation,Eastern European,Rest of post-Soviet,20104.75,73.1568222045898,0.192503071220407,19.4,False,False,False,False,,,,,9.90871138453633,,0
Russia,2001,1.220712,Interpolation,Eastern European,Rest of post-Soviet,21219.904296875,73.22998046875,0.32172320232662,18.4,False,False,False,False,20104.75,73.1568222045898,0.192503071220407,19.4,9.962694902114213,9.90871138453633,0
Russia,2002,1.287229,Interpolation,Eastern European,Rest of post-Soviet,22319.677734375,73.2929008030615,0.270929070680024,17.3,False,False,False,False,21219.904296875,73.22998046875,0.32172320232662,18.4,10.013223977966954,9.962694902114213,0
Russia,2003,1.333674,Interpolation,Eastern European,Rest of post-Soviet,24057.927734375,73.4057388305664,0.258790908871147,16.1,False,False,False,False,22319.677734375,73.2929008030615,0.270929070680024,17.3,10.088219856741002,10.013223977966954,0
Russia,2004,1.345017,Interpolation,Eastern European,Rest of post-Soviet,25894.146484375,73.3065795898438,0.373382010119783,15.0,False,False,False,False,24057.927734375,73.4057388305664,0.258790908871147,16.1,10.161772217680486,10.088219856741002,0
Russia,2005,1.298916,Interpolation,Eastern European,Rest of post-Soviet,27656.658203125,73.1613922119141,0.449802113997943,13.9,False,False,False,False,25894.146484375,73.3065795898438,0.373382010119783,15.0,10.22762178096842,10.161772217680486,0
Russia,2006,1.314641,Interpolation,Eastern European,Rest of post-Soviet,30022.671875,73.2439193725586,0.385923449755519,12.8,False,False,False,False,27656.658203125,73.1613922119141,0.449802113997943,13.9,10.309708104391463,10.22762178096842,0
Russia,2007,1.427691,Interpolation,Eastern European,Rest of post-Soviet,32630.369140625,73.3856048583984,0.359030354019774,12.0,False,False,False,False,30022.671875,73.2439193725586,0.385923449755519,12.8,10.392998702444768,10.309708104391463,0
Russia,2008,1.517152,Interpolation,Eastern European,Rest of post-Soviet,34342.2265625,73.4822463989258,0.34542413264832,11.3,False,False,False,False,32630.369140625,73.3856048583984,0.359030354019774,12.0,10.44413097109443,10.392998702444768,0
Russia,2009,1.558792,Interpolation,Eastern European,Rest of post-Soviet,31654.00390625,73.5288696289062,0.417541988221401,10.7,False,False,False,False,34342.2265625,73.4822463989258,0.34542413264832,11.3,10.362619925297846,10.44413097109443,0
Russia,2010,1.585282,Interpolation,Eastern European,Rest of post-Soviet,33063.5859375,73.6696307887624,0.344282408841521,10.4,False,False,False,False,31654.00390625,73.5288696289062,0.417541988221401,10.7,10.406187833051819,10.362619925297846,0
Russia,2011,1.600857,Interpolation,Eastern European,Rest of post-Soviet,34444.64453125,73.8534851074219,0.298313804363493,10.2,False,False,False,False,33063.5859375,73.6696307887624,0.344282408841521,10.4,10.447108808080012,10.406187833051819,0
Russia,2012,1.708244,Interpolation,Eastern European,Rest of post-Soviet,35740.69921875,73.97265625,0.262090607919179,9.9,False,False,False,False,34444.64453125,73.8534851074219,0.298313804363493,10.2,10.484045352560937,10.447108808080012,0
Russia,2013,1.724581,Interpolation,Eastern European,Rest of post-Soviet,36260.06640625,74.0762949770228,0.294477562161684,9.5,False,False,False,False,35740.69921875,73.97265625,0.262090607919179,9.9,10.498472315698505,10.484045352560937,0
Russia,2014,1.766485,Interpolation,Eastern European,Rest of post-Soviet,35853.24609375,74.1776476748791,0.377640974141187,8.9,False,False,False,False,36260.06640625,74.0762949770228,0.294477562161684,9.5,10.487189388476793,10.498472315698505,0
Russia,2015,1.790093,Interpolation,Eastern European,Rest of post-Soviet,35037.15234375,74.275919065527,0.506305846173427,8.2,False,False,False,False,35853.24609375,74.1776476748791,0.377640974141187,8.9,10.46416427301925,10.487189388476793,0
Russia,2016,1.773402,Interpolation,Eastern European,Rest of post-Soviet,35005.44921875,74.3703138709243,0.523867598943551,7.5,False,False,False,False,35037.15234375,74.275919065527,0.506305846173427,8.2,10.4632590203171,10.46416427301925,0
Russia,2017,1.626532,Interpolation,Eastern European,Rest of post-Soviet,35570.390625,74.460036813029,0.523123068702963,6.9,False,False,False,False,35005.44921875,74.3703138709243,0.523867598943551,7.5,10.479268846748942,10.4632590203171,0
Russia,2018,1.581342,Interpolation,Eastern European,Rest of post-Soviet,36536.6953125,74.5442926137992,0.560375837837153,6.4,False,False,False,False,35570.390625,74.460036813029,0.523123068702963,6.9,10.506072385571095,10.479268846748942,0
Russia,2019,1.504,Interpolation,Eastern European,Rest of post-Soviet,37319.3203125,74.6222859951926,0.616170784814508,6.0,False,False,False,False,36536.6953125,74.5442926137992,0.560375837837153,6.4,10.527266442375819,10.506072385571095,0
Russia,2020,1.505,Interpolation,Eastern European,Rest of post-Soviet,36376.3359375,74.6932216791674,0.66406336325159,5.7,False,False,False,False,37319.3203125,74.6222859951926,0.616170784814508,6.0,10.501673730603505,10.527266442375819,0
Russia,2021,1.505,Interpolation,Eastern European,Rest of post-Soviet,38638.4296875,74.7516840220252,0.527388477992061,5.5,False,False,False,False,36376.3359375,74.6932216791674,0.66406336325159,5.7,10.562002647943192,10.501673730603505,0
Russia,2022,1.452,Interpolation,Eastern European,Rest of post-Soviet,38214.49609375,74.8544893625017,0.141610832659861,5.4,False,False,False,False,38638.4296875,74.7516840220252,0.527388477992061,5.5,10.550970201504741,10.562002647943192,0
Russia,2023,1.449,Interpolation,Eastern European,Rest of post-Soviet,39887.33984375,74.9805047873279,0.126306674820383,5.3,False,False,False,False,38214.49609375,74.8544893625017,0.141610832659861,5.4,10.59381425537944,10.550970201504741,0
Tajikistan,2000,3.49,Interpolation,Central Asia,Central Asia,1365.23327447129,26.5355104669232,,78.4,False,False,True,False,,,,,7.219080590066387,,1
Tajikistan,2001,3.49,Interpolation,Central Asia,Central Asia,1467.39882474638,26.5345041786379,,71.8,False,False,True,False,1365.23327447129,26.5355104669232,,78.4,7.291246605370741,7.219080590066387,1
Tajikistan,2002,3.47,Interpolation,Central Asia,Central Asia,1594.93890470219,26.5336513960096,6.43374005428851,65.6,False,False,False,False,1467.39882474638,26.5345041786379,,71.8,7.3745907102233685,7.291246605370741,1
